Lineage	GeneID	Loss_category
Gorilla_gorilla	ENSG00000204694	pseudogene
Gorilla_gorilla	gene39996	pseudogene
Gorilla_gorilla	ENSG00000011376	pseudogene
Gorilla_gorilla	ENSG00000078177	pseudogene
Gorilla_gorilla	ENSG00000172154	pseudogene
Gorilla_gorilla	gene25677	pseudogene
Gorilla_gorilla	ENSG00000175820	pseudogene
Gorilla_gorilla	ENSG00000124006	pseudogene
Gorilla_gorilla	gene3052	pseudogene
Gorilla_gorilla	ENSNLEG00000035966	pseudogene
Gorilla_gorilla	ENSG00000198959	pseudogene
Gorilla_gorilla	ENSG00000257008	pseudogene
Gorilla_gorilla	gene11861	genomic_loss
Gorilla_gorilla	ENSG00000183310	genomic_loss
Gorilla_gorilla	ENSG00000241839	pseudogene
Gorilla_gorilla	gene29694	pseudogene
Gorilla_gorilla	ENSMMUG00000045051	genomic_loss
Gorilla_gorilla	ENSG00000146094	pseudogene
Gorilla_gorilla	ENSG00000159640	pseudogene
Gorilla_gorilla	ENSG00000103174	pseudogene
Gorilla_gorilla	ENSG00000204022	pseudogene
Gorilla_gorilla	ENSMMUG00000007790	pseudogene
Gorilla_gorilla	ENSNLEG00000028139	genomic_loss
Gorilla_gorilla	ENSG00000243137	pseudogene
Gorilla_gorilla	ENSG00000066855	pseudogene
Gorilla_gorilla	ENSNLEG00000033835	genomic_loss
Gorilla_gorilla	ENSG00000177954	genomic_loss
Gorilla_gorilla	gene36865	pseudogene
Gorilla_gorilla	gene_LOC112134627	pseudogene
Gorilla_gorilla	ENSG00000163082	pseudogene
Gorilla_gorilla	ENSNLEG00000013541	genomic_loss
Gorilla_gorilla	gene_LOC100437078	genomic_loss
Gorilla_gorilla	ENSG00000172738	pseudogene
Gorilla_gorilla	ENSG00000130544	pseudogene
Gorilla_gorilla	ENSG00000159433	pseudogene
Gorilla_gorilla	ENSG00000212933	pseudogene
Gorilla_gorilla	ENSG00000130957	pseudogene
Gorilla_gorilla	ENSG00000147604	genomic_loss
Gorilla_gorilla	ENSG00000128383	pseudogene
Gorilla_gorilla	ENSG00000155754	pseudogene
Gorilla_gorilla	ENSG00000113396	pseudogene
Gorilla_gorilla	ENSG00000160999	pseudogene
Gorilla_gorilla	ENSG00000281887	pseudogene
Gorilla_gorilla	ENSG00000104142	pseudogene
Gorilla_gorilla	ENSNLEG00000035266	genomic_loss
Gorilla_gorilla	gene15443	pseudogene
Gorilla_gorilla	gene16744	pseudogene
Gorilla_gorilla	ENSG00000124249	pseudogene
Gorilla_gorilla	ENSG00000268655	pseudogene
Gorilla_gorilla	ENSG00000130254	pseudogene
Gorilla_gorilla	ENSG00000140279	pseudogene
Gorilla_gorilla	ENSG00000197837	genomic_loss
Gorilla_gorilla	ENSG00000168874	pseudogene
Gorilla_gorilla	ENSG00000235376	genomic_loss
Gorilla_gorilla	ENSG00000136378	pseudogene
Gorilla_gorilla	ENSG00000197540	pseudogene
Gorilla_gorilla	ENSG00000109794	pseudogene
Gorilla_gorilla	ENSG00000259511	pseudogene
Gorilla_gorilla	ENSG00000116985	pseudogene
Gorilla_gorilla	ENSG00000176723	pseudogene
Gorilla_gorilla	ENSG00000113716	pseudogene
Gorilla_gorilla	gene37148	pseudogene
Gorilla_gorilla	ENSG00000133794	genomic_loss
Gorilla_gorilla	gene35452	pseudogene
Gorilla_gorilla	ENSG00000277058	genomic_loss
Gorilla_gorilla	ENSG00000130935	pseudogene
Gorilla_gorilla	ENSG00000152953	pseudogene
Gorilla_gorilla	ENSG00000178952	pseudogene
Gorilla_gorilla	ENSG00000179526	pseudogene
Gorilla_gorilla	ENSG00000102804	pseudogene
Gorilla_gorilla	ENSG00000104881	pseudogene
Gorilla_gorilla	ENSG00000249209	genomic_loss
Gorilla_gorilla	gene36940	pseudogene
Gorilla_gorilla	ENSG00000184347	pseudogene
Gorilla_gorilla	gene112	pseudogene
Gorilla_gorilla	ENSG00000120910	pseudogene
Gorilla_gorilla	ENSG00000162779	pseudogene
Gorilla_gorilla	ENSG00000184571	pseudogene
Gorilla_gorilla	ENSG00000136371	pseudogene
Gorilla_gorilla	ENSG00000168140	pseudogene
Gorilla_gorilla	ENSG00000160767	pseudogene
Gorilla_gorilla	ENSG00000175264	pseudogene
Gorilla_gorilla	ENSG00000234469	pseudogene
Gorilla_gorilla	ENSNLEG00000033385	genomic_loss
Gorilla_gorilla	ENSG00000240386	genomic_loss
Gorilla_gorilla	ENSG00000173137	pseudogene
Gorilla_gorilla	gene16090	pseudogene
Gorilla_gorilla	gene38588	pseudogene
Gorilla_gorilla	ENSG00000083067	pseudogene
Gorilla_gorilla	gene4879	genomic_loss
Gorilla_gorilla	ENSG00000237412	pseudogene
Gorilla_gorilla	ENSG00000092051	pseudogene
Gorilla_gorilla	gene21204	pseudogene
Gorilla_gorilla	ENSG00000153113	pseudogene
Gorilla_gorilla	gene31893	genomic_loss
Gorilla_gorilla	ENSG00000124233	pseudogene
Gorilla_gorilla	gene8025	pseudogene
Gorilla_gorilla	ENSG00000147274	pseudogene
Gorilla_gorilla	ENSG00000067646	genomic_loss
Gorilla_gorilla	ENSG00000130167	pseudogene
Gorilla_gorilla	ENSG00000163348	pseudogene
Gorilla_gorilla	ENSG00000180347	pseudogene
Gorilla_gorilla	gene9471	pseudogene
Gorilla_gorilla	gene21539	pseudogene
Gorilla_gorilla	ENSG00000285733	genomic_loss
Gorilla_gorilla	ENSG00000228696	pseudogene
Gorilla_gorilla	ENSG00000160117	pseudogene
Gorilla_gorilla	ENSG00000103742	pseudogene
Gorilla_gorilla	ENSG00000134324	pseudogene
Gorilla_gorilla	ENSG00000157087	pseudogene
Gorilla_gorilla	ENSG00000154723	pseudogene
Gorilla_gorilla	gene_LOC112134373	genomic_loss
Gorilla_gorilla	ENSG00000183018	pseudogene
Gorilla_gorilla	ENSG00000212710	pseudogene
Gorilla_gorilla	ENSG00000059145	pseudogene
Gorilla_gorilla	ENSG00000139718	pseudogene
Gorilla_gorilla	ENSG00000120645	pseudogene
Gorilla_gorilla	ENSG00000070985	pseudogene
Gorilla_gorilla	ENSG00000170549	pseudogene
Gorilla_gorilla	ENSG00000110435	pseudogene
Gorilla_gorilla	ENSG00000164050	pseudogene
Gorilla_gorilla	ENSG00000136802	pseudogene
Gorilla_gorilla	gene_LOC100439792	pseudogene
Gorilla_gorilla	ENSG00000258429	pseudogene
Gorilla_gorilla	ENSMMUG00000046240	pseudogene
Gorilla_gorilla	ENSG00000284730	pseudogene
Gorilla_gorilla	ENSG00000122729	pseudogene
Gorilla_gorilla	ENSG00000049618	pseudogene
Gorilla_gorilla	ENSG00000196456	pseudogene
Gorilla_gorilla	ENSG00000257062	genomic_loss
Gorilla_gorilla	ENSG00000160310	pseudogene
Gorilla_gorilla	ENSG00000165572	pseudogene
Gorilla_gorilla	ENSG00000204246	pseudogene
Gorilla_gorilla	ENSG00000101596	pseudogene
Gorilla_gorilla	ENSG00000170190	pseudogene
Gorilla_gorilla	ENSG00000171476	pseudogene
Gorilla_gorilla	ENSG00000274512	pseudogene
Gorilla_gorilla	ENSG00000105675	pseudogene
Gorilla_gorilla	ENSG00000259207	pseudogene
Gorilla_gorilla	ENSNLEG00000010205	genomic_loss
Gorilla_gorilla	ENSG00000225327	pseudogene
Gorilla_gorilla	gene_LOC100451910	pseudogene
Gorilla_gorilla	ENSG00000186283	pseudogene
Gorilla_gorilla	ENSG00000089101	pseudogene
Gorilla_gorilla	ENSG00000164362	pseudogene
Gorilla_gorilla	ENSG00000154646	pseudogene
Gorilla_gorilla	gene31137	pseudogene
Gorilla_gorilla	ENSNLEG00000031646	pseudogene
Gorilla_gorilla	ENSG00000105278	pseudogene
Gorilla_gorilla	ENSG00000238074	genomic_loss
Gorilla_gorilla	ENSG00000233816	genomic_loss
Gorilla_gorilla	gene18234	pseudogene
Gorilla_gorilla	ENSG00000146038	pseudogene
Gorilla_gorilla	ENSG00000166924	pseudogene
Gorilla_gorilla	ENSG00000104951	pseudogene
Gorilla_gorilla	ENSG00000160094	pseudogene
Gorilla_gorilla	ENSG00000186790	pseudogene
Gorilla_gorilla	ENSG00000166762	pseudogene
Gorilla_gorilla	ENSG00000168792	pseudogene
Gorilla_gorilla	gene5331	pseudogene
Gorilla_gorilla	ENSG00000177354	pseudogene
Gorilla_gorilla	ENSG00000086712	pseudogene
Gorilla_gorilla	ENSG00000283378	pseudogene
Gorilla_gorilla	ENSG00000155636	pseudogene
Gorilla_gorilla	ENSG00000066739	pseudogene
Gorilla_gorilla	gene30835	pseudogene
Gorilla_gorilla	ENSG00000280204	pseudogene
Gorilla_gorilla	ENSG00000271447	pseudogene
Gorilla_gorilla	ENSG00000268350	pseudogene
Gorilla_gorilla	ENSG00000170322	pseudogene
Gorilla_gorilla	ENSG00000157193	pseudogene
Gorilla_gorilla	ENSG00000221882	pseudogene
Gorilla_gorilla	ENSG00000172469	pseudogene
Gorilla_gorilla	ENSG00000081479	pseudogene
Gorilla_gorilla	ENSG00000165879	pseudogene
Gorilla_gorilla	ENSMMUG00000047560	genomic_loss
Gorilla_gorilla	ENSG00000168263	pseudogene
Gorilla_gorilla	ENSG00000104904	pseudogene
Gorilla_gorilla	ENSG00000148200	pseudogene
Gorilla_gorilla	ENSG00000204345	pseudogene
Gorilla_gorilla	ENSG00000134365	pseudogene
Gorilla_gorilla	gene7992	genomic_loss
Gorilla_gorilla	ENSG00000132017	pseudogene
Gorilla_gorilla	ENSG00000101574	pseudogene
Gorilla_gorilla	ENSG00000132031	pseudogene
Gorilla_gorilla	ENSG00000229571	genomic_loss
Gorilla_gorilla	ENSG00000187922	genomic_loss
Gorilla_gorilla	ENSG00000170832	pseudogene
Gorilla_gorilla	ENSG00000153823	pseudogene
Gorilla_gorilla	gene6434	pseudogene
Gorilla_gorilla	ENSG00000188487	pseudogene
Gorilla_gorilla	ENSNLEG00000015828	pseudogene
Gorilla_gorilla	ENSG00000142197	pseudogene
Gorilla_gorilla	ENSG00000023445	pseudogene
Gorilla_gorilla	ENSG00000125813	pseudogene
Gorilla_gorilla	ENSG00000179859	pseudogene
Gorilla_gorilla	gene28215	pseudogene
Gorilla_gorilla	gene37727	genomic_loss
Gorilla_gorilla	ENSG00000197558	pseudogene
Gorilla_gorilla	ENSG00000213218	genomic_loss
Gorilla_gorilla	ENSG00000147099	pseudogene
Gorilla_gorilla	ENSG00000255398	pseudogene
Gorilla_gorilla	gene33626	pseudogene
Gorilla_gorilla	ENSG00000274810	pseudogene
Gorilla_gorilla	ENSG00000196912	pseudogene
Gorilla_gorilla	ENSG00000080603	pseudogene
Gorilla_gorilla	ENSG00000107736	pseudogene
Gorilla_gorilla	ENSG00000141639	pseudogene
Gorilla_gorilla	ENSG00000048462	genomic_loss
Gorilla_gorilla	ENSG00000131409	pseudogene
Gorilla_gorilla	gene20879	pseudogene
Gorilla_gorilla	gene_LOC100448145	pseudogene
Gorilla_gorilla	gene16855	pseudogene
Gorilla_gorilla	ENSG00000067141	pseudogene
Gorilla_gorilla	ENSG00000159840	pseudogene
Gorilla_gorilla	gene5366	genomic_loss
Gorilla_gorilla	ENSG00000234414	genomic_loss
Gorilla_gorilla	ENSG00000160072	pseudogene
Gorilla_gorilla	ENSG00000277161	pseudogene
Gorilla_gorilla	ENSG00000073849	pseudogene
Gorilla_gorilla	gene8164	pseudogene
Gorilla_gorilla	ENSG00000100813	pseudogene
Gorilla_gorilla	ENSNLEG00000033564	pseudogene
Gorilla_gorilla	ENSG00000122035	pseudogene
Gorilla_gorilla	ENSG00000173442	pseudogene
Gorilla_gorilla	gene38055	pseudogene
Gorilla_gorilla	ENSG00000105877	pseudogene
Gorilla_gorilla	ENSG00000189152	pseudogene
Gorilla_gorilla	ENSG00000214193	pseudogene
Gorilla_gorilla	ENSG00000164236	pseudogene
Gorilla_gorilla	ENSG00000225828	pseudogene
Gorilla_gorilla	ENSG00000124920	pseudogene
Gorilla_gorilla	ENSG00000277932	pseudogene
Gorilla_gorilla	ENSG00000099917	pseudogene
Gorilla_gorilla	ENSG00000178809	pseudogene
Gorilla_gorilla	ENSG00000135048	pseudogene
Gorilla_gorilla	ENSG00000174837	pseudogene
Gorilla_gorilla	ENSG00000115257	pseudogene
Gorilla_gorilla	ENSG00000168661	pseudogene
Gorilla_gorilla	ENSG00000011009	genomic_loss
Gorilla_gorilla	ENSG00000166471	pseudogene
Gorilla_gorilla	ENSG00000165966	pseudogene
Gorilla_gorilla	ENSG00000100526	pseudogene
Gorilla_gorilla	ENSG00000132141	pseudogene
Gorilla_gorilla	gene33222	genomic_loss
Gorilla_gorilla	ENSG00000100078	pseudogene
Gorilla_gorilla	ENSG00000169607	pseudogene
Gorilla_gorilla	ENSG00000129873	genomic_loss
Gorilla_gorilla	gene16675	pseudogene
Gorilla_gorilla	ENSG00000186862	pseudogene
Gorilla_gorilla	ENSG00000255298	pseudogene
Gorilla_gorilla	ENSG00000242019	pseudogene
Gorilla_gorilla	ENSG00000171873	pseudogene
Gorilla_gorilla	ENSG00000251322	pseudogene
Gorilla_gorilla	ENSG00000249141	pseudogene
Gorilla_gorilla	gene19917	pseudogene
Gorilla_gorilla	ENSG00000269699	pseudogene
Gorilla_gorilla	ENSG00000057704	pseudogene
Gorilla_gorilla	gene26160	pseudogene
Gorilla_gorilla	ENSG00000187079	genomic_loss
Gorilla_gorilla	ENSG00000156030	pseudogene
Gorilla_gorilla	ENSG00000075420	pseudogene
Gorilla_gorilla	ENSG00000154760	pseudogene
Gorilla_gorilla	ENSG00000139687	pseudogene
Gorilla_gorilla	ENSG00000180900	pseudogene
Gorilla_gorilla	gene15729	genomic_loss
Gorilla_gorilla	ENSG00000231051	pseudogene
Gorilla_gorilla	gene22257	pseudogene
Gorilla_gorilla	ENSG00000167614	pseudogene
Gorilla_gorilla	ENSG00000171115	pseudogene
Gorilla_gorilla	gene_LOC112134354	genomic_loss
Gorilla_gorilla	ENSNLEG00000034973	pseudogene
Gorilla_gorilla	ENSG00000010310	pseudogene
Gorilla_gorilla	ENSG00000171812	pseudogene
Gorilla_gorilla	gene14180	pseudogene
Gorilla_gorilla	ENSG00000230667	pseudogene
Gorilla_gorilla	ENSG00000183090	pseudogene
Gorilla_gorilla	ENSG00000140836	pseudogene
Gorilla_gorilla	ENSG00000088280	pseudogene
Gorilla_gorilla	ENSG00000177465	pseudogene
Gorilla_gorilla	ENSG00000177692	pseudogene
Gorilla_gorilla	gene19067	pseudogene
Gorilla_gorilla	ENSG00000100599	pseudogene
Gorilla_gorilla	ENSG00000152782	pseudogene
Gorilla_gorilla	ENSG00000171223	pseudogene
Gorilla_gorilla	ENSG00000158286	pseudogene
Gorilla_gorilla	ENSG00000155980	pseudogene
Gorilla_gorilla	gene37648	pseudogene
Gorilla_gorilla	gene34345	genomic_loss
Gorilla_gorilla	ENSG00000254521	pseudogene
Gorilla_gorilla	ENSG00000105609	genomic_loss
Gorilla_gorilla	ENSG00000079313	pseudogene
Gorilla_gorilla	ENSG00000131389	pseudogene
Gorilla_gorilla	ENSG00000221995	pseudogene
Gorilla_gorilla	ENSG00000196371	pseudogene
Gorilla_gorilla	ENSG00000162849	pseudogene
Gorilla_gorilla	ENSNLEG00000036173	genomic_loss
Gorilla_gorilla	ENSG00000162592	pseudogene
Gorilla_gorilla	ENSG00000104679	pseudogene
Gorilla_gorilla	ENSG00000179873	pseudogene
Gorilla_gorilla	ENSG00000178928	pseudogene
Gorilla_gorilla	gene27649	pseudogene
Gorilla_gorilla	ENSG00000284018	genomic_loss
Gorilla_gorilla	gene31850	pseudogene
Gorilla_gorilla	ENSG00000115718	pseudogene
Gorilla_gorilla	ENSG00000153230	pseudogene
Gorilla_gorilla	gene25056	pseudogene
Gorilla_gorilla	gene10260	pseudogene
Gorilla_gorilla	ENSG00000215910	pseudogene
Gorilla_gorilla	ENSG00000162989	pseudogene
Gorilla_gorilla	ENSG00000133055	pseudogene
Gorilla_gorilla	ENSG00000213023	pseudogene
Gorilla_gorilla	ENSNLEG00000035519	pseudogene
Gorilla_gorilla	gene_LOC100443747	genomic_loss
Gorilla_gorilla	ENSG00000094975	pseudogene
Gorilla_gorilla	ENSG00000176472	pseudogene
Gorilla_gorilla	ENSG00000101347	pseudogene
Gorilla_gorilla	ENSG00000109606	pseudogene
Gorilla_gorilla	gene8384	genomic_loss
Gorilla_gorilla	ENSG00000213462	pseudogene
Gorilla_gorilla	ENSG00000007402	pseudogene
Gorilla_gorilla	ENSG00000173273	pseudogene
Gorilla_gorilla	ENSG00000103512	genomic_loss
Gorilla_gorilla	gene16114	pseudogene
Gorilla_gorilla	ENSG00000188730	pseudogene
Gorilla_gorilla	ENSG00000113645	pseudogene
Gorilla_gorilla	gene21205	pseudogene
Gorilla_gorilla	gene14863	pseudogene
Gorilla_gorilla	ENSG00000070404	pseudogene
Gorilla_gorilla	gene17410	pseudogene
Gorilla_gorilla	ENSG00000099974	pseudogene
Gorilla_gorilla	ENSG00000105523	pseudogene
Gorilla_gorilla	ENSG00000187140	pseudogene
Gorilla_gorilla	ENSNLEG00000030239	genomic_loss
Gorilla_gorilla	gene31068	genomic_loss
Gorilla_gorilla	ENSG00000164161	pseudogene
Gorilla_gorilla	ENSG00000107099	pseudogene
Gorilla_gorilla	ENSG00000239732	pseudogene
Gorilla_gorilla	ENSG00000215041	pseudogene
Gorilla_gorilla	ENSG00000182083	pseudogene
Gorilla_gorilla	ENSG00000173801	pseudogene
Gorilla_gorilla	ENSG00000119771	pseudogene
Gorilla_gorilla	ENSG00000144488	pseudogene
Gorilla_gorilla	gene15545	genomic_loss
Gorilla_gorilla	ENSG00000124203	pseudogene
Gorilla_gorilla	ENSG00000225950	pseudogene
Gorilla_gorilla	ENSG00000141497	pseudogene
Gorilla_gorilla	ENSG00000112238	pseudogene
Gorilla_gorilla	ENSG00000168056	pseudogene
Gorilla_gorilla	ENSG00000167612	pseudogene
Gorilla_gorilla	ENSG00000162783	pseudogene
Gorilla_gorilla	ENSG00000197177	pseudogene
Gorilla_gorilla	ENSG00000274791	genomic_loss
Gorilla_gorilla	gene20431	pseudogene
Gorilla_gorilla	ENSG00000146576	pseudogene
Gorilla_gorilla	gene12225	pseudogene
Gorilla_gorilla	ENSG00000169131	pseudogene
Gorilla_gorilla	ENSG00000014919	pseudogene
Gorilla_gorilla	ENSG00000092621	pseudogene
Gorilla_gorilla	ENSG00000215343	pseudogene
Gorilla_gorilla	ENSG00000189064	pseudogene
Gorilla_gorilla	gene31503	pseudogene
Gorilla_gorilla	ENSG00000069998	pseudogene
Gorilla_gorilla	ENSG00000204571	genomic_loss
Gorilla_gorilla	ENSG00000139174	pseudogene
Gorilla_gorilla	ENSMMUG00000038204	pseudogene
Gorilla_gorilla	ENSG00000152818	pseudogene
Gorilla_gorilla	ENSG00000171509	pseudogene
Gorilla_gorilla	ENSG00000108854	pseudogene
Gorilla_gorilla	ENSG00000267140	pseudogene
Gorilla_gorilla	ENSNLEG00000032927	genomic_loss
Gorilla_gorilla	ENSG00000164379	pseudogene
Gorilla_gorilla	gene30541	pseudogene
Gorilla_gorilla	ENSG00000100985	pseudogene
Gorilla_gorilla	ENSG00000182013	pseudogene
Gorilla_gorilla	ENSMMUG00000045065	genomic_loss
Gorilla_gorilla	ENSG00000159212	pseudogene
Gorilla_gorilla	ENSG00000163273	pseudogene
Gorilla_gorilla	ENSG00000129038	pseudogene
Gorilla_gorilla	ENSG00000232237	pseudogene
Gorilla_gorilla	ENSMMUG00000044824	genomic_loss
Gorilla_gorilla	gene18803	pseudogene
Gorilla_gorilla	ENSG00000263464	genomic_loss
Gorilla_gorilla	ENSG00000077454	pseudogene
Gorilla_gorilla	gene18195	pseudogene
Gorilla_gorilla	ENSG00000204304	pseudogene
Gorilla_gorilla	gene40482	pseudogene
Gorilla_gorilla	ENSG00000103253	pseudogene
Gorilla_gorilla	ENSG00000116544	pseudogene
Gorilla_gorilla	ENSG00000181767	pseudogene
Gorilla_gorilla	gene31225	genomic_loss
Gorilla_gorilla	ENSG00000204516	genomic_loss
Gorilla_gorilla	ENSG00000198589	pseudogene
Gorilla_gorilla	ENSG00000104499	genomic_loss
Gorilla_gorilla	ENSG00000132842	pseudogene
Gorilla_gorilla	ENSG00000165643	pseudogene
Gorilla_gorilla	ENSG00000144644	pseudogene
Gorilla_gorilla	ENSG00000103342	genomic_loss
Gorilla_gorilla	gene16684	pseudogene
Gorilla_gorilla	ENSG00000255713	pseudogene
Gorilla_gorilla	ENSG00000107719	pseudogene
Gorilla_gorilla	ENSG00000105650	pseudogene
Gorilla_gorilla	ENSG00000092345	pseudogene
Gorilla_gorilla	ENSG00000274211	pseudogene
Gorilla_gorilla	ENSG00000181790	pseudogene
Gorilla_gorilla	gene35244	pseudogene
Gorilla_gorilla	ENSG00000244094	genomic_loss
Gorilla_gorilla	gene828	pseudogene
Gorilla_gorilla	ENSG00000186226	genomic_loss
Gorilla_gorilla	ENSG00000166670	pseudogene
Gorilla_gorilla	ENSMMUG00000023611	pseudogene
Gorilla_gorilla	gene31275	pseudogene
Gorilla_gorilla	ENSG00000273049	genomic_loss
Gorilla_gorilla	gene_LOC112130122	pseudogene
Gorilla_gorilla	ENSG00000139737	pseudogene
Gorilla_gorilla	ENSG00000279263	pseudogene
Gorilla_gorilla	gene6105	genomic_loss
Gorilla_gorilla	ENSG00000179094	pseudogene
Gorilla_gorilla	ENSG00000100284	pseudogene
Gorilla_gorilla	ENSG00000017260	pseudogene
Gorilla_gorilla	ENSG00000146232	pseudogene
Gorilla_gorilla	ENSG00000166091	pseudogene
Gorilla_gorilla	ENSG00000204003	pseudogene
Gorilla_gorilla	ENSG00000174473	pseudogene
Gorilla_gorilla	gene29882	genomic_loss
Gorilla_gorilla	ENSG00000181013	pseudogene
Gorilla_gorilla	ENSG00000114115	pseudogene
Gorilla_gorilla	ENSG00000175787	pseudogene
Gorilla_gorilla	ENSG00000157933	pseudogene
Gorilla_gorilla	ENSG00000164508	genomic_loss
Gorilla_gorilla	ENSNLEG00000028823	genomic_loss
Gorilla_gorilla	ENSG00000119397	pseudogene
Gorilla_gorilla	ENSG00000119720	pseudogene
Gorilla_gorilla	ENSG00000013588	pseudogene
Gorilla_gorilla	ENSG00000188992	pseudogene
Gorilla_gorilla	ENSG00000105290	pseudogene
Gorilla_gorilla	ENSG00000008130	pseudogene
Gorilla_gorilla	ENSG00000170950	pseudogene
Gorilla_gorilla	ENSG00000205309	pseudogene
Gorilla_gorilla	ENSG00000170927	pseudogene
Gorilla_gorilla	ENSG00000129993	pseudogene
Gorilla_gorilla	gene31283	pseudogene
Gorilla_gorilla	ENSG00000154237	pseudogene
Gorilla_gorilla	ENSG00000196604	genomic_loss
Gorilla_gorilla	ENSG00000140451	pseudogene
Gorilla_gorilla	ENSG00000167880	pseudogene
Gorilla_gorilla	ENSG00000087095	pseudogene
Gorilla_gorilla	ENSG00000152409	pseudogene
Gorilla_gorilla	ENSG00000126262	pseudogene
Gorilla_gorilla	ENSG00000175467	pseudogene
Gorilla_gorilla	ENSG00000185129	pseudogene
Gorilla_gorilla	ENSG00000100983	pseudogene
Gorilla_gorilla	ENSG00000028528	pseudogene
Gorilla_gorilla	ENSG00000146263	genomic_loss
Gorilla_gorilla	ENSG00000198944	pseudogene
Gorilla_gorilla	ENSG00000062524	pseudogene
Gorilla_gorilla	ENSG00000125384	pseudogene
Gorilla_gorilla	ENSG00000189233	pseudogene
Gorilla_gorilla	ENSG00000198853	pseudogene
Gorilla_gorilla	ENSG00000277157	genomic_loss
Gorilla_gorilla	ENSG00000110931	pseudogene
Gorilla_gorilla	ENSG00000214866	pseudogene
Gorilla_gorilla	ENSG00000169894	pseudogene
Gorilla_gorilla	ENSG00000196834	genomic_loss
Gorilla_gorilla	ENSG00000181023	pseudogene
Gorilla_gorilla	ENSMMUG00000037649	pseudogene
Gorilla_gorilla	ENSG00000168961	genomic_loss
Gorilla_gorilla	ENSG00000187486	pseudogene
Gorilla_gorilla	ENSG00000171451	pseudogene
Gorilla_gorilla	gene23940	pseudogene
Gorilla_gorilla	ENSG00000266074	pseudogene
Gorilla_gorilla	ENSG00000270672	genomic_loss
Gorilla_gorilla	ENSG00000151320	pseudogene
Gorilla_gorilla	ENSG00000280571	pseudogene
Gorilla_gorilla	ENSG00000277117	pseudogene
Gorilla_gorilla	ENSG00000196961	pseudogene
Gorilla_gorilla	ENSG00000274102	genomic_loss
Gorilla_gorilla	ENSG00000050555	pseudogene
Gorilla_gorilla	ENSG00000186510	pseudogene
Gorilla_gorilla	ENSG00000101986	pseudogene
Gorilla_gorilla	gene2090	pseudogene
Gorilla_gorilla	ENSG00000266202	pseudogene
Gorilla_gorilla	ENSG00000107758	pseudogene
Gorilla_gorilla	ENSG00000162302	pseudogene
Gorilla_gorilla	ENSG00000212721	genomic_loss
Gorilla_gorilla	ENSG00000172146	pseudogene
Gorilla_gorilla	ENSNLEG00000032901	genomic_loss
Gorilla_gorilla	ENSMMUG00000043251	pseudogene
Gorilla_gorilla	ENSG00000006327	pseudogene
Gorilla_gorilla	ENSG00000204128	pseudogene
Gorilla_gorilla	ENSG00000125630	pseudogene
Gorilla_gorilla	ENSG00000171634	pseudogene
Gorilla_gorilla	ENSG00000103175	pseudogene
Gorilla_gorilla	gene8248	pseudogene
Gorilla_gorilla	ENSG00000163006	pseudogene
Gorilla_gorilla	ENSG00000007376	pseudogene
Gorilla_gorilla	ENSG00000151490	pseudogene
Gorilla_gorilla	ENSNLEG00000030679	genomic_loss
Gorilla_gorilla	ENSG00000104936	pseudogene
Gorilla_gorilla	ENSG00000160877	pseudogene
Gorilla_gorilla	ENSG00000185220	genomic_loss
Gorilla_gorilla	ENSG00000159337	pseudogene
Gorilla_gorilla	ENSG00000269964	pseudogene
Gorilla_gorilla	ENSG00000214491	pseudogene
Gorilla_gorilla	ENSG00000273748	genomic_loss
Gorilla_gorilla	ENSG00000239998	pseudogene
Gorilla_gorilla	ENSG00000175514	pseudogene
Gorilla_gorilla	ENSG00000204880	genomic_loss
Gorilla_gorilla	gene20766	genomic_loss
Gorilla_gorilla	ENSG00000105997	pseudogene
Gorilla_gorilla	ENSG00000222047	pseudogene
Gorilla_gorilla	ENSG00000112159	pseudogene
Gorilla_gorilla	ENSG00000136811	pseudogene
Gorilla_gorilla	ENSG00000105352	pseudogene
Gorilla_gorilla	ENSG00000164532	pseudogene
Gorilla_gorilla	ENSMMUG00000045261	pseudogene
Gorilla_gorilla	ENSG00000179431	pseudogene
Gorilla_gorilla	gene28845	pseudogene
Gorilla_gorilla	ENSG00000205944	genomic_loss
Gorilla_gorilla	ENSG00000129195	pseudogene
Gorilla_gorilla	ENSG00000125503	pseudogene
Gorilla_gorilla	gene35260	pseudogene
Gorilla_gorilla	ENSG00000132692	pseudogene
Gorilla_gorilla	ENSG00000131398	pseudogene
Gorilla_gorilla	ENSG00000107290	pseudogene
Gorilla_gorilla	ENSG00000062038	pseudogene
Gorilla_gorilla	gene38258	pseudogene
Gorilla_gorilla	ENSG00000177879	genomic_loss
Gorilla_gorilla	gene_LOC100434883	genomic_loss
Gorilla_gorilla	gene21658	pseudogene
Gorilla_gorilla	gene20742	pseudogene
Gorilla_gorilla	ENSG00000241635	pseudogene
Gorilla_gorilla	ENSG00000050165	genomic_loss
Gorilla_gorilla	gene40592	pseudogene
Gorilla_gorilla	ENSG00000154545	pseudogene
Gorilla_gorilla	gene11417	pseudogene
Gorilla_gorilla	ENSG00000198768	pseudogene
Gorilla_gorilla	ENSG00000074054	pseudogene
Pongo_abelii	gene13061	pseudogene
Pongo_abelii	ENSNLEG00000035575	pseudogene
Pongo_abelii	gene12330	pseudogene
Pongo_abelii	ENSNLEG00000031959	genomic_loss
Pongo_abelii	ENSMMUG00000022883	genomic_loss
