Lineage	Gene_ID	Category	
Pongo_abelii	gene_LOC103889573	De_novo
Pongo_abelii	gene_LOC100448582	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103890226	De_novo
Pongo_abelii	gene_LOC112135863	Retrotransposed
Pongo_abelii	gene_LOC100432140	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100444587	Retrotransposed
Pongo_abelii	gene_LOC100434822	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112132328	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103890102	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131615	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129928	De_novo
Pongo_abelii	gene_LOC112131529	Tandem_duplication
Pongo_abelii	gene_LOC100449172	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100445210	Retrotransposed
Pongo_abelii	gene_LOC112132777	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103890344	Tandem_duplication
Pongo_abelii	gene_LOC100456550	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100452627	Retrotransposed
Pongo_abelii	gene_LOC112135789	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129932	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100449287	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100431578	Retrotransposed
Pongo_abelii	gene_LOC100445627	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131530	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100450169	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100449402	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100454058	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130206	Retrotransposed
Pongo_abelii	gene_ABCC1	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100437960	De_novo
Pongo_abelii	gene_LOC100436327	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100436496	Disperse_DNA_duplication
Pongo_abelii	gene_LIMS1	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112132354	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131675	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100442315	Retrotransposed
Pongo_abelii	gene_HEATR6	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889343	De_novo
Pongo_abelii	gene_LOC100438991	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100449110	De_novo
Pongo_abelii	gene_LOC100937994	De_novo
Pongo_abelii	gene_LOC103890680	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100432293	De_novo
Pongo_abelii	gene_LOC103890854	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131952	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100443656	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100433573	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131972	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112128767	Retrotransposed
Pongo_abelii	gene_LOC112129602	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112134357	Tandem_duplication
Pongo_abelii	gene_LOC112131776	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100431912	Retrotransposed
Pongo_abelii	gene_LOC100447990	Tandem_duplication
Pongo_abelii	gene_LOC100446937	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130600	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100432431	Retrotransposed
Pongo_abelii	gene_LOC100441889	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103888488	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100453018	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889351	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100443038	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889393	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100461741	Tandem_duplication
Pongo_abelii	gene_LOC112133910	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100456477	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100460507	Retrotransposed
Pongo_abelii	gene_LOC100446280	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135211	Retrotransposed
Pongo_abelii	gene_LOC100441695	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100935796	De_novo
Pongo_abelii	gene_LOC112128607	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133351	Retrotransposed
Pongo_abelii	gene_LOC100445598	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112134675	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130356	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100460813	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112134356	Tandem_duplication
Pongo_abelii	gene_LOC112131499	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131760	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100461392	Disperse_DNA_duplication
Pongo_abelii	gene_IGLL5	Tandem_duplication
Pongo_abelii	gene_LOC100455105	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112134604	De_novo
Pongo_abelii	gene_LOC112131550	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100462467	De_novo
Pongo_abelii	gene_LOC100434246	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133888	Disperse_DNA_duplication
Pongo_abelii	gene_TRIM74	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100455643	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130095	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131912	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100450413	Retrotransposed
Pongo_abelii	gene_LOC100446839	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100433064	Retrotransposed
Pongo_abelii	gene_LOC100440082	Retrotransposed
Pongo_abelii	gene_LOC100451395	De_novo
Pongo_abelii	gene_LOC112130310	Retrotransposed
Pongo_abelii	gene_LOC112130483	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100448355	Retrotransposed
Pongo_abelii	gene_LOC100936714	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100458923	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100458760	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135152	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100449408	Retrotransposed
Pongo_abelii	gene_LOC100446446	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135778	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100444255	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135131	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100452236	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130605	De_novo
Pongo_abelii	gene_LOC112130595	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103892420	Retrotransposed
Pongo_abelii	gene_LOC100937493	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112132623	De_novo
Pongo_abelii	gene_LOC100462547	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100436058	Retrotransposed
Pongo_abelii	gene_LOC100450509	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131854	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100431853	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100433112	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100454430	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889451	Disperse_DNA_duplication
Pongo_abelii	gene_MUC20	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100436557	Retrotransposed
Pongo_abelii	gene_LOC100171780	De_novo
Pongo_abelii	gene_LOC100450566	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100438123	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100459803	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103891618	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131527	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131778	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889169	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100446921	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131629	De_novo
Pongo_abelii	gene_LOC112131599	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129678	Tandem_duplication
Pongo_abelii	gene_LOC100441097	Tandem_duplication
Pongo_abelii	gene_LOC100445145	Disperse_DNA_duplication
Pongo_abelii	gene_AAK1_2	Retrotransposed
Pongo_abelii	gene_LOC100449631	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129415	Retrotransposed
Pongo_abelii	gene_LOC112128469	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100446971	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131364	Retrotransposed
Pongo_abelii	gene_LOC100440025	Disperse_DNA_duplication
Pongo_abelii	gene_CABIN1	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131474	De_novo
Pongo_abelii	gene_LOC100462008	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100441979	De_novo
Pongo_abelii	gene_LOC112130663	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100433034	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100457987	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131883	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133908	De_novo
Pongo_abelii	gene_LOC100456549	Retrotransposed
Pongo_abelii	gene_LOC100457600	Disperse_DNA_duplication
Pongo_abelii	gene_RPL9	Retrotransposed
Pongo_abelii	gene_LOC100451861	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100940096	De_novo
Pongo_abelii	gene_LOC112133849	De_novo
Pongo_abelii	gene_LOC100441844	Retrotransposed
Pongo_abelii	gene_LOC112131631	De_novo
Pongo_abelii	gene_LOC100433163	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100441115	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133504	De_novo
Pongo_abelii	gene_DNM1P50	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129359	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130091	Tandem_duplication
Pongo_abelii	gene_LOC103889484	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112134265	De_novo
Pongo_abelii	gene_LOC112129394	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112128497	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100431772	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100939486	De_novo
Pongo_abelii	gene_LOC100432102	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100437542	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100443202	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131375	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135547	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100937427	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100443673	Tandem_duplication
Pongo_abelii	gene_LOC100439582	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100440466	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100451540	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100455760	Retrotransposed
Pongo_abelii	gene_LOC112130126	De_novo
Pongo_abelii	gene_LOC100446970	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100446800	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100444159	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100455300	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100938331	Retrotransposed
Pongo_abelii	gene_LOC100432385	De_novo
Pongo_abelii	gene_LOC112134359	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100936532	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131363	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100433426	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129672	De_novo
Pongo_abelii	gene_LOC112129372	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135129	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131332	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100434489	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131604	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889919	De_novo
Pongo_abelii	gene_LOC100938826	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100431789	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100449883	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103892041	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100454959	Tandem_duplication
Pongo_abelii	gene_LOC100437834	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133907	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100458736	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130589	Tandem_duplication
Pongo_abelii	gene_LOC100451436	De_novo
Pongo_abelii	gene_LOC103891849	De_novo
Pongo_abelii	gene_LOC100432665	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100433247	Tandem_duplication
Pongo_abelii	gene_LOC100443613	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100436681	Tandem_duplication
Pongo_abelii	gene_LOC100460189	Disperse_DNA_duplication
Pongo_abelii	gene_COPS4_2	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100440486	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103888735	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103890857	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112132106	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135153	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129927	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100458356	Retrotransposed
Pongo_abelii	gene_LOC100444198	Tandem_duplication
Pongo_abelii	gene_LOC112132994	De_novo
Pongo_abelii	gene_LOC103889170	Disperse_DNA_duplication
Pongo_abelii	gene_PCDHGA6	Tandem_duplication
Pongo_abelii	gene_LOC103890048	De_novo
Pongo_abelii	gene_LOC112130177	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131702	De_novo
Pongo_abelii	gene_LOC100459540	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100461024	Disperse_DNA_duplication
Pongo_abelii	gene_DKFZP459K227	Retrotransposed
Pongo_abelii	gene_LOC112132663	De_novo
Pongo_abelii	gene_LOC100452886	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130322	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112128724	De_novo
Pongo_abelii	gene_LOC112131719	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112128551	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130639	Retrotransposed
Pongo_abelii	gene_LOC112131982	De_novo
Pongo_abelii	gene_LOC112131626	Retrotransposed
Pongo_abelii	gene_LOC103891701	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100452941	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100441629	Retrotransposed
Pongo_abelii	gene_LOC100450477	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131524	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131533	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889485	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130090	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131794	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131767	De_novo
Pongo_abelii	gene_LOC100460729	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131970	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112134333	Disperse_DNA_duplication
Pongo_abelii	gene_PONPYGV1R1802	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112132669	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100455469	Retrotransposed
Pongo_abelii	gene_LOC100453818	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100437514	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112134719	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100455414	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100937476	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130603	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133712	Retrotransposed
Pongo_abelii	gene_LOC100438002	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100451631	Tandem_duplication
Pongo_abelii	gene_LOC112135811	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112132745	De_novo
Pongo_abelii	gene_LOC112128476	Disperse_DNA_duplication
Pongo_abelii	gene_ZNF717	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100442303	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100460759	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100451461	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100440706	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100443959	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100449224	Retrotransposed
Pongo_abelii	gene_ANKRD39	Retrotransposed
Pongo_abelii	gene_LOC112132098	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100448462	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100442745	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129626	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129035	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100455106	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100459412	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100451244	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100441997	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100446721	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100453813	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130320	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103888693	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112128503	Retrotransposed
Pongo_abelii	gene_LOC100459296	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131658	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131807	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131511	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100436518	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133506	De_novo
Pongo_abelii	gene_LOC100441439	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100458449	Tandem_duplication
Pongo_abelii	gene_LOC100457217	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129436	De_novo
Pongo_abelii	gene_LOC100458340	Retrotransposed
Pongo_abelii	gene_LOC112132648	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133133	De_novo
Pongo_abelii	gene_LOC103891729	De_novo
Pongo_abelii	gene_LOC103889532	De_novo
Pongo_abelii	gene_LOC112135825	De_novo
Pongo_abelii	gene_PG	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133906	De_novo
Pongo_abelii	gene_LOC100454653	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100434050	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100456836	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100445850	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100457505	Retrotransposed
Pongo_abelii	gene_LOC100442162	Disperse_DNA_duplication
Pongo_abelii	gene_PIGW	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100457126	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112128828	De_novo
Pongo_abelii	gene_LOC100455763	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100440099	Retrotransposed
Pongo_abelii	gene_LOC112130635	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103891038	De_novo
Pongo_abelii	gene_LOC100452240	Retrotransposed
Pongo_abelii	gene_LOC100442905	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100434990	Tandem_duplication
Pongo_abelii	gene_LOC100435500	Disperse_DNA_duplication
Pongo_abelii	gene_NDUFB10	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131358	Retrotransposed
Pongo_abelii	gene_LOC100455274	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135137	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130172	Retrotransposed
Pongo_abelii	gene_LOC112131559	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100447016	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889500	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100433999	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100439470	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103888899	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100441882	Retrotransposed
Pongo_abelii	gene_LOC112135134	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133826	De_novo
Pongo_abelii	gene_LOC100453345	Disperse_DNA_duplication
Pongo_abelii	gene_PONPYGV1R1801	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100437456	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100938846	De_novo
Pongo_abelii	gene_LOC100452814	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131937	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100445973	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100439421	Retrotransposed
Pongo_abelii	gene_LOC100436630	Disperse_DNA_duplication
Pongo_abelii	gene_RRN3	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131855	De_novo
Pongo_abelii	gene_LOC100443668	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100458523	De_novo
Pongo_abelii	gene_LOC103889448	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103888895	De_novo
Pongo_abelii	gene_LOC100431880	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100442345	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100448586	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100939427	Retrotransposed
Pongo_abelii	gene_LOC103891492	Disperse_DNA_duplication
Pongo_abelii	gene_MUC20_2	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112128615	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100447913	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133820	De_novo
Pongo_abelii	gene_LOC100938246	De_novo
Pongo_abelii	gene_LOC103889739	Retrotransposed
Pongo_abelii	gene_LOC100462445	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100455662	Retrotransposed
Pongo_abelii	gene_LOC112131715	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100436290	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100450224	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100434163	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100438856	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112128507	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100448660	Retrotransposed
Pongo_abelii	gene_LOC103892295	De_novo
Pongo_abelii	gene_LOC112128707	De_novo
Pongo_abelii	gene_LOC100447128	Retrotransposed
Pongo_abelii	gene_LOC100452612	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100442319	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100443043	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100445906	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103891934	De_novo
Pongo_abelii	gene_LOC112131999	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103892931	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100442551	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100450355	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100462165	De_novo
Pongo_abelii	gene_LOC100442929	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100448220	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133793	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100443034	Tandem_duplication
Pongo_abelii	gene_LOC100938099	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130187	Tandem_duplication
Pongo_abelii	gene_LOC103892945	De_novo
Pongo_abelii	gene_LOC112130989	Tandem_duplication
Pongo_abelii	gene_LOC100937876	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131688	Retrotransposed
Pongo_abelii	gene_LOC112131758	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100436909	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131645	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100458570	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135121	Retrotransposed
Pongo_abelii	gene_LOC112131386	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889515	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129033	Disperse_DNA_duplication
Pongo_abelii	gene_PONPYGV1R1805	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100452874	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100438733	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100431222	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103890373	De_novo
Pongo_abelii	gene_LOC103889540	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100435587	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100440708	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100438068	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100449199	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100460321	Retrotransposed
Pongo_abelii	gene_LOC100459163	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100462484	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129395	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100936054	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100432918	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100457484	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100433920	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100454412	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100454066	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889350	De_novo
Pongo_abelii	gene_LOC112134362	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100432849	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100461515	De_novo
Pongo_abelii	gene_LOC112130196	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100436899	Retrotransposed
Pongo_abelii	gene_LOC103892200	De_novo
Pongo_abelii	gene_LOC112131542	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100457991	Retrotransposed
Pongo_abelii	gene_LOC100439484	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131868	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103888546	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100453944	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100440220	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100455316	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103888605	De_novo
Pongo_abelii	gene_LOC103890341	De_novo
Pongo_abelii	gene_LOC100453807	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100439468	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131934	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103889489	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112134894	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100451744	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131840	Disperse_DNA_duplication
Pongo_abelii	gene_PVRIG	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112133892	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100461393	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100438398	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103892502	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100454267	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103892881	De_novo
Pongo_abelii	gene_LOC112134903	Retrotransposed
Pongo_abelii	gene_LOC103888671	Retrotransposed
Pongo_abelii	gene_LOC100432587	Retrotransposed
